id,code,name,short_name,parent,active,version,uuid,created_by,created_date,last_modified_by,last_modified_date
94807,1412,Дивиденды и прибыль,,94794,true,1,01deaa05-7ec7-4599-b974-b8451fcfd7b4,import,2023-01-12,import,2023-01-12
94808,14121,Дивиденды,,94807,true,1,798868c0-bdfe-4ff6-b968-75713ef343b0,import,2023-01-12,import,2023-01-12
94809,14121100,"Дивиденды, начисленные на государственный, муниципальный пакет акций",,94808,true,1,cb8c33a0-274f-4736-8b49-484f1402e444,import,2023-01-12,import,2023-01-12
94810,14121200,"Дивиденды по акциям предприятий, принадлежащие Социальному фонду",,94808,true,1,bec068a9-242e-4452-b346-d0a1ad80d7b3,import,2023-01-12,import,2023-01-12
1963373,14121300,"Дивиденды, начисленные на государственный, муниципальный пакет акций за счет нефинансовых активов",,94808,true,1,9b96c2a9-16ed-460f-a23e-bb1ab1018884,import,2023-01-12,import,2023-01-12
94811,14122,Прибыль,,94807,true,1,8bd1d23f-ad05-46ff-a02b-ccb723112270,import,2023-01-12,import,2023-01-12
94812,14122100,Прибыль Национального банка Кыргызской Республики,,94811,true,1,77a0b30b-1919-4833-984c-5143ecc90ea6,import,2023-01-12,import,2023-01-12
94813,14122200,Прибыль государственных и муниципальных предприятий ,,94811,true,1,b1f5d20c-8381-40ec-b178-df6a721a0ba7,import,2023-01-12,import,2023-01-12
94814,1415,Арендная плата и сборы за разработку и использование ресурсов,,94794,true,1,724a0c45-039f-40e2-920c-522b36a95610,import,2023-01-12,import,2023-01-12
94815,14151,"Сборы за право поиска, разведки, разработки и/или пользования месторождениями полезных ископаемых и ископаемого топлива",,94814,true,1,5fc3a77d-f72a-45ba-8929-d27bb8f6cf29,import,2023-01-12,import,2023-01-12
94816,14151100,Сбор за право пользования недрами месторождений полезных ископаемых или ископаемого топлива,,94815,true,1,d39c5b8d-1e01-4fbe-bd87-6d9cf3f00a85,import,2023-01-12,import,2023-01-12
94817,14151200,Сбор за удержание лицензии на право пользования недрами,,94815,true,1,555761e9-2bae-4603-96a7-3c523216ebc1,import,2023-01-12,import,2023-01-12
94818,14152,Сборы и платы за использование природных ресурсов,,94814,true,1,a7d9c07e-712f-4a97-83b8-3fad7d16866c,import,2023-01-12,import,2023-01-12
94819,14152100,Плата за аренду земли в населенных пунктах,,94818,true,1,1aa22bc3-52e8-4bf1-85fa-d40b192d8b07,import,2023-01-12,import,2023-01-12
94820,14152200,Сбор за пользование пастбищными угодьями ,,94818,true,1,5b1aed73-bf80-41c1-a205-5bc0f339185e,import,2023-01-12,import,2023-01-12
1963374,14152310,Плата в республиканский бюджет от возмещения потерь и убытков сельскохозяйственного производства,,94818,true,1,c8f032ef-8395-413a-8535-d606285a6b0f,import,2023-01-12,import,2023-01-12
1963375,14152320,Плата в республиканский бюджет от возмещения потерь и убытков лесохозяйственного производства,,94818,true,1,8c5b8ff4-d1a4-44d6-a02b-1cc9919f52ca,import,2023-01-12,import,2023-01-12
94822,14152400,Плата в местный бюджет от возмещения упущенной выгоды,,94818,true,1,55428848-4638-4c7c-b4d2-4c5222ecdce3,import,2023-01-12,import,2023-01-12
1963376,14152500,"Плата от передачи в аренду земельных участков, расположенных в полосе отвода и придорожной полосе автомобильных дорог общего пользования",,94818,true,1,48797b85-22fd-4770-b001-36b3f6dacaeb,import,2023-01-12,import,2023-01-12
94823,14152600,Арендная плата за пользование землями Государственного фонда сельскохозяйственных угодий,,94818,true,1,b808b8d9-4f7c-4462-8211-63c3bf2d708e,import,2023-01-12,import,2023-01-12
94824,14152700,"Сборы за пользование природными объектами растительного, животного мира, грибами и государственным лесным фондом",,94818,true,1,0499af65-30e5-4803-80c2-a891fbe4612b,import,2023-01-12,import,2023-01-12
94825,14152800,Плата за пользование водными ресурсами и водными объектами,,94818,true,1,dd374983-7751-4029-a0c0-fa1213077a0a,import,2023-01-12,import,2023-01-12
94826,14152900,Прочие платежи за использование природных активов,,94818,true,1,033b54b5-a68b-4ccc-9468-3db6e320c0d9,import,2023-01-12,import,2023-01-12
94827,14153,Сбор за загрязнение окружающей среды,,94814,true,1,bfa54834-f3bd-48ca-9060-0d80b9fcab89,import,2023-01-12,import,2023-01-12
94828,14153100,Сбор за загрязнение окружающей среды,,94827,true,1,33dde6e2-b8b8-4558-a17e-aa87bbd32470,import,2023-01-12,import,2023-01-12
763011,14153200,Утилизационный сбор на переработку ртутьсодержащих отходов,,94827,true,1,6823ea35-efec-4670-b079-13493f37a93e,import,2023-01-12,import,2023-01-12
269732,142,Доходы от продажи товаров и оказания услуг ,,94793,true,1,f959a626-83fc-4214-9b19-925ca2f18d66,import,2023-01-12,import,2023-01-12
94830,1421,Плата за аренду  ,,269732,true,1,5f8a9836-f441-4b66-b206-4ab95193fca3,import,2023-01-12,import,2023-01-12
94831,14211,Плата за аренду имущества,,94830,true,1,23ab36aa-cd55-4132-bab9-9b79a79730ef,import,2023-01-12,import,2023-01-12
94832,14211100,"Плата за аренду помещений, зданий и сооружений, находящихся в государственной собственности  ",,94831,true,1,cdbfae60-c566-43aa-ad6b-50b3295de676,import,2023-01-12,import,2023-01-12
94833,14211200,"Плата за аренду помещений, зданий, сооружений, оборудования и техники, находящихся в муниципальной собственности  ",,94831,true,1,e7d66f85-e4e4-420e-892a-06ebe9816e19,import,2023-01-12,import,2023-01-12
94834,14211900,Плата за аренду прочего имущества,,94831,true,1,89bfcd50-aa50-4bc5-87db-b9325657ae75,import,2023-01-12,import,2023-01-12
94835,14212,Плата за аренду нематериальных активов,,94830,true,1,024dbe8a-6c46-405b-bcac-4730ccb7dbe5,import,2023-01-12,import,2023-01-12
94836,14212100,Поступления от проведения конкурса на право пользования полос радиочастотного спектра,,94835,true,1,9ff90bfc-0e35-44d7-a209-8f3736c355a8,import,2023-01-12,import,2023-01-12
94837,1422,Сборы и платежи,,269732,true,1,a5865910-8a8e-40eb-a84a-2b144887a30f,import,2023-01-12,import,2023-01-12
94838,14221,Платежи,,94837,true,1,8863626a-0c58-446e-8158-014cef419153,import,2023-01-12,import,2023-01-12
94841,14221300,Поступления от проведения государственных лотерей,,94838,true,1,7e4ad81a-10ba-4a2f-93da-04b90706b88e,import,2023-01-12,import,2023-01-12
94842,14221400,Плата от реализации ушных бирок,,94838,true,1,35f4f407-e191-46f0-b094-7ee2a5d02114,import,2023-01-12,import,2023-01-12
94843,14221500,"Сборы, связанные с воинской обязанностью",,94838,true,1,90b35572-9c5e-4cdd-8cdb-b9af50156a66,import,2023-01-12,import,2023-01-12
94844,14221600,Отчисления на развитие отрасли связи,,94838,true,1,0e5468b5-2edd-48a4-b629-128b54306a7c,import,2023-01-12,import,2023-01-12
94845,14221700,Сборы за использование радиочастотного спектра,,94838,true,1,22fdbc4b-21a7-4ec2-8db2-64e8b928b69f,import,2023-01-12,import,2023-01-12
94846,14221800,"Сбор за опробование, анализ и клеймение ювелирных и других бытовых изделий из драгоценных металлов",,94838,true,1,fc193819-3ba4-447e-a57f-6954e49d24f3,import,2023-01-12,import,2023-01-12
94847,14221900,Прочие платежи ,,94838,true,1,0501d501-f8ae-4cd8-9598-82a02a84a7db,import,2023-01-12,import,2023-01-12
94848,14222,Пошлины,,94837,true,1,094a4169-878b-4299-ad73-3906fe8b44b7,import,2023-01-12,import,2023-01-12
94849,14222100,"Государственная пошлина, взимаемая регистрационными органами",,94848,true,1,44d983cc-1534-473b-a3e9-df9905889b32,import,2023-01-12,import,2023-01-12
94850,14222200,"Государственная пошлина, взимаемая органами юстиции",,94848,true,1,619a1a18-2fd1-4c83-96ee-156cfe78874a,import,2023-01-12,import,2023-01-12
94851,14222300,"Государственная пошлина, взимаемая судебными органами",,94848,true,1,27cea376-0d0e-4e14-ad76-bf1770db3463,import,2023-01-12,import,2023-01-12
94852,14222400,"Патентная и иная пошлина, сборы",,94848,true,1,1c1d3882-53f7-4789-9320-9774eab1e81a,import,2023-01-12,import,2023-01-12
94853,14222500,"Государственная пошлина, взимаемая за совершение нотариальных действий при декларировании",,94848,true,1,ca0be504-f948-4e5e-a52c-458b510f372b,import,2023-01-12,import,2023-01-12
763012,14222600,"Государственная пошлина, взимаемая органами миграционной службы",,94848,true,1,d5423ed1-a0bd-42c1-92bc-808e4b01615e,import,2023-01-12,import,2023-01-12
1963478,14222700,Государственная пошлина за выдачу лицензий,,,true,1,242386a7-a112-4e14-af9a-cef26ce1a7c7,import,2023-01-12,import,2023-01-12
1963377,14222710,Государственная пошлина за выдачу лицензий,,94848,true,1,b52fb5e2-7490-47fd-9501-74e7858db83b,import,2023-01-12,import,2023-01-12
