id,code,name,short_name,parent,active,version,uuid,created_by,created_date,last_modified_by,last_modified_date
96654,70821,Библиотеки,,96653,true,1,2d4cf112-9ddf-4f5c-961c-f3ca38833ae8,import,2023-01-12,import,2023-01-12
96655,70822,Музеи и выставки,,96653,true,1,96e99cfa-243f-41a3-a03d-d93fbae94afa,import,2023-01-12,import,2023-01-12
96656,70823,"Дворцы и дома культуры, клубы",,96653,true,1,8f1ac3b3-46ed-46f7-868f-da4f46c6523e,import,2023-01-12,import,2023-01-12
96657,70824,"Театры, кинотеатры, филармонии, музыкальные коллективы, ансамбли ",,96653,true,1,7820fde5-264e-452b-9cf2-2b4e6f9b62ea,import,2023-01-12,import,2023-01-12
96658,70825,Прочие мероприятия по культуре,,96653,true,1,4fc7d8a9-a3de-43c2-ab5d-9a20284fe786,import,2023-01-12,import,2023-01-12
96659,7083,"Услуги, связанные с радио- и телевизионным вещанием и издательским делом",,96648,true,1,59c9963d-b7fe-49a4-a474-7823569dfb75,import,2023-01-12,import,2023-01-12
96660,70831,Телерадиовещательные компании,,96659,true,1,09bab7d8-8372-4794-bd38-b802b8f33a6d,import,2023-01-12,import,2023-01-12
96661,70832,Издательства и редакции,,96659,true,1,a8e0b7fe-f3d6-40b1-9178-a0a2457ae8d3,import,2023-01-12,import,2023-01-12
96662,7084,"Услуги, связанные с религией, и другие общественные услуги",,96648,true,1,ba9cd9ec-62d0-4d06-93d0-f5aa54b87878,import,2023-01-12,import,2023-01-12
96663,70841,"Услуги, связанные с религией, и другие общественные услуги",,96662,true,1,beedcd33-315e-4ec5-875f-f08027e397b6,import,2023-01-12,import,2023-01-12
96664,7085,"Научные исследования и опытно-конструкторские разработки в области  отдыха, культуры и религии",,96648,true,1,22f65e72-fa7e-43ce-b078-efd55dc8ecb2,import,2023-01-12,import,2023-01-12
96665,70851,"Научные исследования и опытно-конструкторские разработки в области  отдыха, культуры и религии",,96664,true,1,f042d46e-b843-4dce-b09e-f55914765798,import,2023-01-12,import,2023-01-12
96666,7086,"Вопросы отдыха, спорта, культуры и религии, не отнесенные к другим категориям",,96648,true,1,3c475f96-cb7c-4b04-9290-e3b488ddfa24,import,2023-01-12,import,2023-01-12
96667,70861,"Услуги, связанные с реализацией молодежной политики",,96666,true,1,b4cc5b1b-8d93-4d82-82ea-9d62c8ac4111,import,2023-01-12,import,2023-01-12
96668,70862,"Вопросы отдыха, спорта, культуры и религии, не отнесенные к другим категориям",,96666,true,1,41cd2ab5-af6e-45c9-8975-87957c51d1f8,import,2023-01-12,import,2023-01-12
1683861,70863,"Прочие услуги по вопросам отдыха, спорта, культуры и религии",,96648,true,1,c0e52538-5c84-4c21-8a9a-886e8a56614d,import,2023-01-12,import,2023-01-12
96669,70868,Другие услуги по вопросам спорта ,,96666,true,1,41fcbcd2-192e-47ae-8aa5-00e61fd0f752,import,2023-01-12,import,2023-01-12
96670,70869,"Другие услуги по вопросам отдыха, культуры и религии",,96666,true,1,64ecb81f-61ff-4fb9-a849-cc4ea5f6c177,import,2023-01-12,import,2023-01-12
96671,709,Образование,,241058,true,1,30b0c0ea-1048-486c-830a-ebd593c93e98,import,2023-01-12,import,2023-01-12
96672,7091,Дошкольное образование,,96671,true,1,f2d8a376-ecb0-4aa8-b64f-f988d6919d24,import,2023-01-12,import,2023-01-12
96673,70911,Дошкольное образование,,96672,true,1,c37d72a0-b182-4c48-b1fb-a55dbd3eb96c,import,2023-01-12,import,2023-01-12
96674,7092,Среднее образование,,96671,true,1,d8feeeda-b914-4ae8-be4b-d0751312e940,import,2023-01-12,import,2023-01-12
96675,70921,Среднее образование - общеобразовательные программы ,,96674,true,1,42d643c1-b3dd-4f7a-9334-0d7015efa7ef,import,2023-01-12,import,2023-01-12
96676,70922,Среднее профессионально-техническое образование,,96674,true,1,3efd7f20-4daa-4d9e-8400-a4022978f0fc,import,2023-01-12,import,2023-01-12
